I,II,RESP,SCG,timestamp
-0.088,-0.076,0.652,1.861,6.728000000000009
-0.088,-0.076,0.652,1.861,6.728200000000015
-0.088,-0.076,0.652,1.861,6.728400000000022
-0.088,-0.076,0.652,1.861,6.728600000000029
-0.088,-0.076,0.652,1.861,6.728800000000035
-0.088,-0.075,0.652,1.831,6.728999999999985
-0.088,-0.075,0.652,1.831,6.729199999999992
-0.088,-0.075,0.652,1.801,6.729399999999998
-0.088,-0.075,0.652,1.801,6.729600000000005
-0.088,-0.075,0.652,1.77,6.7298000000000116
-0.088,-0.074,0.652,1.74,6.730000000000018
-0.088,-0.074,0.652,1.74,6.730200000000025
-0.088,-0.074,0.653,1.709,6.7304000000000315
-0.088,-0.074,0.653,1.678,6.730599999999981
-0.088,-0.074,0.653,1.678,6.730799999999988
-0.088,-0.074,0.653,1.648,6.7309999999999945
-0.088,-0.074,0.653,1.617,6.731200000000001
-0.088,-0.073,0.653,1.587,6.731400000000008
-0.088,-0.073,0.653,1.556,6.7316000000000145
-0.088,-0.073,0.653,1.556,6.731800000000021
-0.088,-0.073,0.653,1.526,6.732000000000028
-0.088,-0.073,0.653,1.496,6.732200000000034
-0.088,-0.073,0.653,1.465,6.732399999999984
-0.088,-0.072,0.653,1.465,6.732599999999991
-0.088,-0.072,0.653,1.434,6.7327999999999975
-0.088,-0.072,0.653,1.404,6.733000000000004
-0.088,-0.072,0.653,1.373,6.733200000000011
-0.088,-0.072,0.653,1.373,6.733400000000017
-0.088,-0.072,0.653,1.343,6.733600000000024
-0.088,-0.072,0.653,1.312,6.733800000000031
-0.088,-0.071,0.653,1.282,6.734000000000037
-0.088,-0.071,0.654,1.282,6.734199999999987
-0.088,-0.071,0.654,1.251,6.734399999999994
-0.089,-0.071,0.654,1.221,6.7346
-0.089,-0.071,0.654,1.221,6.734800000000007
-0.089,-0.071,0.654,1.19,6.735000000000014
-0.089,-0.071,0.654,1.19,6.73520000000002
-0.089,-0.071,0.654,1.16,6.735400000000027
-0.09,-0.071,0.654,1.16,6.735600000000034
-0.09,-0.071,0.654,1.129,6.735799999999983
-0.09,-0.07,0.654,1.129,6.73599999999999
-0.09,-0.07,0.654,1.099,6.736199999999997
-0.09,-0.07,0.654,1.099,6.736400000000003
-0.091,-0.07,0.654,1.068,6.73660000000001
-0.091,-0.07,0.654,1.068,6.7368000000000166
-0.091,-0.07,0.654,1.068,6.737000000000023
-0.091,-0.07,0.654,1.038,6.73720000000003
-0.092,-0.07,0.654,1.038,6.7374000000000365
-0.092,-0.07,0.654,1.007,6.737599999999986
-0.092,-0.07,0.654,0.977,6.737799999999993
-0.092,-0.07,0.654,0.977,6.7379999999999995
-0.092,-0.07,0.654,0.946,6.738200000000006
-0.093,-0.07,0.654,0.946,6.738400000000013
-0.093,-0.07,0.654,0.946,6.7386000000000195
-0.093,-0.07,0.654,0.916,6.738800000000026
-0.094,-0.07,0.654,0.916,6.739000000000033
-0.094,-0.07,0.655,0.916,6.7391999999999825
-0.094,-0.07,0.655,0.916,6.739399999999989
-0.095,-0.07,0.655,0.916,6.739599999999996
-0.095,-0.07,0.655,0.885,6.7398000000000025
-0.095,-0.07,0.655,0.885,6.740000000000009
-0.096,-0.069,0.655,0.885,6.740200000000016
-0.096,-0.069,0.655,0.885,6.740400000000022
-0.096,-0.069,0.655,0.854,6.740600000000029
-0.097,-0.069,0.655,0.854,6.740800000000036
-0.097,-0.069,0.655,0.854,6.7409999999999854
-0.098,-0.069,0.655,0.824,6.741199999999992
-0.098,-0.069,0.655,0.824,6.741399999999999
-0.099,-0.069,0.655,0.793,6.741600000000005
-0.099,-0.069,0.655,0.763,6.741800000000012
-0.099,-0.069,0.655,0.763,6.742000000000019
-0.1,-0.069,0.655,0.733,6.742200000000025
-0.1,-0.069,0.655,0.702,6.742400000000032
-0.101,-0.069,0.655,0.702,6.742599999999982
-0.101,-0.069,0.655,0.702,6.742799999999988
-0.102,-0.069,0.655,0.671,6.742999999999995
-0.102,-0.069,0.655,0.671,6.743200000000002
-0.103,-0.069,0.655,0.671,6.743400000000008
-0.103,-0.069,0.655,0.671,6.743600000000015
-0.103,-0.069,0.655,0.671,6.7438000000000216
-0.104,-0.069,0.655,0.671,6.744000000000028
-0.104,-0.069,0.655,0.702,6.744200000000035
-0.104,-0.069,0.655,0.702,6.744399999999985
-0.105,-0.069,0.655,0.702,6.744599999999991
-0.105,-0.069,0.655,0.733,6.744799999999998
-0.106,-0.069,0.655,0.733,6.7450000000000045
-0.106,-0.069,0.655,0.733,6.745200000000011
-0.106,-0.069,0.655,0.733,6.745400000000018
-0.106,-0.069,0.655,0.733,6.7456000000000245
-0.107,-0.069,0.655,0.733,6.745800000000031
-0.107,-0.069,0.655,0.733,6.745999999999981
-0.107,-0.069,0.655,0.733,6.7461999999999875
-0.108,-0.069,0.655,0.702,6.746399999999994
-0.108,-0.069,0.655,0.702,6.746600000000001
-0.108,-0.069,0.655,0.671,6.7468000000000075
-0.108,-0.069,0.655,0.641,6.747000000000014
-0.109,-0.069,0.655,0.61,6.747200000000021
-0.109,-0.069,0.655,0.58,6.747400000000027
-0.109,-0.069,0.655,0.549,6.747600000000034
-0.109,-0.069,0.655,0.519,6.747799999999984
-0.109,-0.069,0.655,0.488,6.7479999999999905
-0.109,-0.069,0.655,0.458,6.748199999999997
-0.109,-0.069,0.655,0.427,6.748400000000004
-0.109,-0.069,0.655,0.397,6.74860000000001
-0.11,-0.069,0.655,0.366,6.748800000000017
-0.11,-0.069,0.655,0.336,6.749000000000024
-0.11,-0.069,0.655,0.305,6.74920000000003
-0.11,-0.069,0.655,0.305,6.749400000000037
-0.109,-0.069,0.655,0.275,6.749599999999987
-0.109,-0.069,0.655,0.275,6.749799999999993
-0.109,-0.069,0.655,0.244,6.75
-0.109,-0.069,0.655,0.244,6.750200000000007
-0.109,-0.069,0.655,0.244,6.750400000000013
-0.109,-0.069,0.655,0.244,6.75060000000002
-0.109,-0.069,0.655,0.214,6.750800000000027
-0.109,-0.069,0.655,0.214,6.751000000000033
-0.108,-0.069,0.655,0.214,6.751199999999983
-0.108,-0.069,0.655,0.214,6.75139999999999
-0.108,-0.069,0.655,0.183,6.751599999999996
-0.108,-0.069,0.655,0.183,6.751800000000003
-0.107,-0.069,0.655,0.153,6.7520000000000095
-0.107,-0.069,0.655,0.122,6.752200000000016
-0.107,-0.069,0.655,0.122,6.752400000000023
-0.106,-0.069,0.655,0.091,6.7526000000000295
-0.106,-0.069,0.655,0.091,6.752800000000036
-0.106,-0.069,0.655,0.061,6.752999999999986
-0.105,-0.069,0.655,0.061,6.7531999999999925
-0.105,-0.069,0.655,0.061,6.753399999999999
-0.104,-0.069,0.655,0.03,6.753600000000006
-0.104,-0.069,0.655,0.03,6.7538000000000125
-0.103,-0.069,0.655,0.0,6.754000000000019
-0.103,-0.069,0.655,0.0,6.754200000000026
-0.102,-0.069,0.655,-0.03,6.754400000000032
-0.102,-0.069,0.655,-0.061,6.754599999999982
-0.101,-0.069,0.655,-0.091,6.754799999999989
-0.101,-0.069,0.655,-0.122,6.7549999999999955
-0.1,-0.069,0.655,-0.153,6.755200000000002
-0.099,-0.069,0.655,-0.214,6.755400000000009
-0.099,-0.069,0.655,-0.244,6.755600000000015
-0.098,-0.069,0.655,-0.275,6.755800000000022
-0.098,-0.069,0.655,-0.305,6.756000000000029
-0.097,-0.069,0.654,-0.366,6.756200000000035
-0.096,-0.069,0.654,-0.397,6.756399999999985
-0.096,-0.069,0.654,-0.427,6.756599999999992
-0.095,-0.069,0.654,-0.488,6.756799999999998
-0.094,-0.069,0.654,-0.519,6.757000000000005
-0.094,-0.069,0.654,-0.58,6.757200000000012
-0.093,-0.069,0.654,-0.641,6.757400000000018
-0.092,-0.069,0.654,-0.671,6.757600000000025
-0.092,-0.068,0.654,-0.733,6.757800000000032
-0.091,-0.068,0.654,-0.763,6.757999999999981
-0.091,-0.068,0.654,-0.824,6.758199999999988
-0.09,-0.068,0.654,-0.854,6.758399999999995
-0.09,-0.068,0.654,-0.916,6.758600000000001
-0.089,-0.068,0.654,-0.946,6.758800000000008
-0.088,-0.068,0.654,-1.007,6.7590000000000146
-0.088,-0.068,0.654,-1.068,6.759200000000021
-0.088,-0.068,0.654,-1.099,6.759400000000028
-0.087,-0.068,0.654,-1.129,6.7596000000000345
-0.087,-0.067,0.654,-1.19,6.759799999999984
-0.086,-0.067,0.654,-1.221,6.759999999999991
-0.086,-0.067,0.654,-1.251,6.7601999999999975
-0.085,-0.067,0.654,-1.282,6.760400000000004
-0.085,-0.067,0.654,-1.343,6.760600000000011
-0.085,-0.067,0.654,-1.373,6.7608000000000175
-0.084,-0.067,0.653,-1.404,6.761000000000024
-0.084,-0.067,0.653,-1.434,6.761200000000031
-0.084,-0.067,0.653,-1.465,6.761400000000037
-0.083,-0.066,0.653,-1.496,6.761599999999987
-0.083,-0.066,0.653,-1.526,6.761799999999994
-0.083,-0.066,0.653,-1.556,6.7620000000000005
-0.082,-0.066,0.653,-1.617,6.762200000000007
-0.082,-0.066,0.653,-1.648,6.762400000000014
-0.082,-0.066,0.653,-1.709,6.76260000000002
-0.082,-0.065,0.653,-1.77,6.762800000000027
-0.081,-0.065,0.653,-1.831,6.763000000000034
-0.081,-0.065,0.653,-1.892,6.7631999999999834
-0.081,-0.065,0.653,-1.953,6.76339999999999
-0.081,-0.065,0.653,-2.045,6.763599999999997
-0.081,-0.064,0.653,-2.106,6.763800000000003
-0.081,-0.064,0.653,-2.167,6.76400000000001
-0.081,-0.064,0.653,-2.197,6.764200000000017
-0.08,-0.064,0.653,-2.258,6.764400000000023
-0.08,-0.064,0.652,-2.319,6.76460000000003
-0.08,-0.063,0.652,-2.38,6.764800000000037
-0.08,-0.063,0.652,-2.411,6.764999999999986
-0.08,-0.063,0.652,-2.472,6.765199999999993
-0.081,-0.063,0.652,-2.533,6.7654
-0.081,-0.063,0.652,-2.564,6.765600000000006
-0.081,-0.063,0.652,-2.624,6.765800000000013
-0.081,-0.063,0.652,-2.655,6.7660000000000196
-0.081,-0.063,0.652,-2.716,6.766200000000026
-0.081,-0.063,0.652,-2.747,6.766400000000033
-0.081,-0.063,0.652,-2.808,6.766599999999983
-0.081,-0.063,0.652,-2.838,6.766799999999989
-0.082,-0.063,0.652,-2.868,6.766999999999996
-0.082,-0.062,0.652,-2.899,6.7672000000000025
-0.082,-0.062,0.652,-2.899,6.767400000000009
-0.083,-0.062,0.652,-2.93,6.767600000000016
-0.083,-0.062,0.652,-2.96,6.7678000000000225
-0.083,-0.062,0.652,-2.96,6.768000000000029
-0.084,-0.062,0.652,-2.96,6.768200000000036
-0.084,-0.062,0.652,-2.991,6.7683999999999855
-0.084,-0.062,0.651,-2.991,6.768599999999992
-0.085,-0.062,0.651,-2.991,6.768799999999999
-0.085,-0.062,0.651,-2.991,6.7690000000000055
-0.085,-0.062,0.651,-2.991,6.769200000000012
-0.086,-0.062,0.651,-2.96,6.769400000000019
-0.086,-0.061,0.651,-2.96,6.769600000000025
-0.087,-0.061,0.651,-2.96,6.769800000000032
-0.087,-0.061,0.651,-2.991,6.769999999999982
-0.087,-0.061,0.651,-2.991,6.7701999999999884
-0.088,-0.061,0.651,-2.991,6.770399999999995
-0.088,-0.061,0.651,-2.991,6.770600000000002
-0.088,-0.061,0.651,-3.021,6.770800000000008
-0.089,-0.061,0.651,-3.021,6.771000000000015
-0.089,-0.061,0.65,-3.052,6.771200000000022
-0.09,-0.061,0.65,-3.082,6.771400000000028
-0.09,-0.061,0.65,-3.082,6.771600000000035
-0.091,-0.06,0.65,-3.113,6.771799999999985
-0.091,-0.06,0.65,-3.113,6.771999999999991
-0.091,-0.06,0.65,-3.143,6.772199999999998
-0.092,-0.06,0.65,-3.143,6.772400000000005
-0.092,-0.06,0.65,-3.143,6.772600000000011
-0.092,-0.06,0.65,-3.143,6.772800000000018
-0.093,-0.06,0.65,-3.174,6.773000000000025
-0.093,-0.06,0.65,-3.174,6.773200000000031
-0.094,-0.06,0.65,-3.204,6.773399999999981
-0.094,-0.06,0.65,-3.204,6.773599999999988
-0.094,-0.06,0.649,-3.204,6.773799999999994
-0.095,-0.06,0.649,-3.235,6.774000000000001
-0.095,-0.06,0.649,-3.235,6.7742000000000075
-0.095,-0.06,0.649,-3.235,6.774400000000014
-0.096,-0.06,0.649,-3.235,6.774600000000021
-0.096,-0.06,0.649,-3.235,6.7748000000000275
-0.096,-0.061,0.649,-3.235,6.775000000000034
-0.096,-0.061,0.649,-3.235,6.775199999999984
-0.096,-0.061,0.649,-3.235,6.7753999999999905
-0.096,-0.061,0.649,-3.235,6.775599999999997
-0.096,-0.061,0.649,-3.265,6.775800000000004
-0.096,-0.061,0.649,-3.265,6.7760000000000105
-0.096,-0.061,0.648,-3.265,6.776200000000017
-0.096,-0.061,0.648,-3.296,6.776400000000024
-0.096,-0.061,0.648,-3.296,6.77660000000003
-0.096,-0.061,0.648,-3.296,6.776800000000037
-0.096,-0.061,0.648,-3.296,6.776999999999987
-0.096,-0.061,0.648,-3.296,6.7771999999999935
-0.096,-0.061,0.648,-3.296,6.7774
-0.096,-0.061,0.648,-3.327,6.777600000000007
-0.096,-0.061,0.648,-3.327,6.777800000000013
-0.096,-0.061,0.648,-3.327,6.77800000000002
-0.096,-0.061,0.648,-3.327,6.778200000000027
-0.096,-0.061,0.648,-3.357,6.778400000000033
-0.096,-0.061,0.648,-3.357,6.778599999999983
-0.096,-0.061,0.648,-3.357,6.77879999999999
-0.095,-0.061,0.647,-3.357,6.778999999999996
-0.095,-0.061,0.647,-3.357,6.779200000000003
-0.095,-0.061,0.647,-3.357,6.77940000000001
-0.095,-0.061,0.647,-3.357,6.779600000000016
-0.095,-0.061,0.647,-3.327,6.779800000000023
-0.094,-0.061,0.647,-3.327,6.78000000000003
-0.094,-0.061,0.647,-3.296,6.780200000000036
-0.094,-0.061,0.647,-3.296,6.780399999999986
-0.094,-0.061,0.647,-3.265,6.780599999999993
-0.093,-0.061,0.647,-3.265,6.780799999999999
-0.093,-0.061,0.647,-3.235,6.781000000000006
-0.093,-0.061,0.646,-3.204,6.7812000000000126
-0.093,-0.061,0.646,-3.204,6.781400000000019
-0.092,-0.061,0.646,-3.174,6.781600000000026
-0.092,-0.061,0.646,-3.143,6.7818000000000325
-0.092,-0.061,0.646,-3.143,6.781999999999982
-0.092,-0.061,0.646,-3.113,6.782199999999989
-0.092,-0.061,0.646,-3.113,6.7823999999999955
-0.091,-0.061,0.646,-3.082,6.782600000000002
-0.091,-0.061,0.646,-3.082,6.782800000000009
-0.091,-0.061,0.646,-3.082,6.7830000000000155
-0.09,-0.061,0.645,-3.082,6.783200000000022
-0.09,-0.061,0.645,-3.082,6.783400000000029
-0.09,-0.061,0.645,-3.082,6.783600000000035
-0.089,-0.061,0.645,-3.082,6.783799999999985
-0.089,-0.061,0.645,-3.082,6.783999999999992
-0.089,-0.061,0.645,-3.113,6.7841999999999985
-0.089,-0.061,0.645,-3.113,6.784400000000005
-0.088,-0.061,0.645,-3.113,6.784600000000012
-0.088,-0.061,0.645,-3.113,6.784800000000018
-0.088,-0.061,0.645,-3.113,6.785000000000025
-0.088,-0.061,0.645,-3.113,6.785200000000032
-0.087,-0.061,0.645,-3.082,6.7853999999999814
-0.087,-0.06,0.645,-3.082,6.785599999999988
-0.087,-0.06,0.645,-3.052,6.785799999999995
-0.086,-0.06,0.644,-3.052,6.786000000000001
-0.086,-0.06,0.644,-3.021,6.786200000000008
-0.085,-0.06,0.644,-2.991,6.786400000000015
-0.085,-0.06,0.644,-2.96,6.786600000000021
-0.085,-0.06,0.644,-2.93,6.786800000000028
-0.084,-0.06,0.644,-2.899,6.787000000000035
-0.084,-0.06,0.644,-2.868,6.787199999999984
-0.084,-0.06,0.644,-2.838,6.787399999999991
-0.083,-0.06,0.644,-2.808,6.787599999999998
-0.083,-0.06,0.643,-2.777,6.787800000000004
-0.082,-0.06,0.643,-2.747,6.788000000000011
-0.082,-0.06,0.643,-2.716,6.7882000000000176
-0.081,-0.059,0.643,-2.716,6.788400000000024
-0.081,-0.059,0.643,-2.686,6.788600000000031
-0.08,-0.059,0.643,-2.655,6.7888000000000375
-0.08,-0.059,0.643,-2.624,6.788999999999987
-0.079,-0.059,0.643,-2.624,6.789199999999994
-0.079,-0.058,0.643,-2.594,6.7894000000000005
-0.078,-0.058,0.643,-2.594,6.789600000000007
-0.078,-0.058,0.642,-2.564,6.789800000000014
-0.078,-0.058,0.642,-2.564,6.7900000000000205
-0.077,-0.058,0.642,-2.533,6.790200000000027
-0.077,-0.057,0.642,-2.533,6.790400000000034
-0.076,-0.057,0.642,-2.503,6.7905999999999835
-0.076,-0.057,0.642,-2.472,6.79079999999999
-0.075,-0.057,0.642,-2.472,6.790999999999997
-0.075,-0.057,0.642,-2.441,6.7912000000000035
-0.074,-0.056,0.642,-2.441,6.79140000000001
-0.074,-0.056,0.642,-2.411,6.791600000000017
-0.074,-0.056,0.641,-2.38,6.791800000000023
-0.074,-0.056,0.641,-2.35,6.79200000000003
-0.073,-0.056,0.641,-2.35,6.792200000000037
-0.073,-0.056,0.641,-2.319,6.7923999999999864
-0.073,-0.055,0.641,-2.289,6.792599999999993
-0.072,-0.055,0.641,-2.258,6.7928
-0.072,-0.055,0.641,-2.228,6.793000000000006
-0.072,-0.055,0.641,-2.197,6.793200000000013
-0.072,-0.054,0.641,-2.167,6.79340000000002
-0.072,-0.054,0.641,-2.106,6.793600000000026
-0.072,-0.054,0.641,-2.075,6.793800000000033
-0.072,-0.054,0.641,-2.014,6.793999999999983
-0.071,-0.054,0.64,-1.984,6.794199999999989
-0.071,-0.053,0.64,-1.923,6.794399999999996
-0.071,-0.053,0.64,-1.892,6.794600000000003
-0.071,-0.053,0.64,-1.831,6.794800000000009
-0.071,-0.052,0.64,-1.801,6.795000000000016
-0.071,-0.052,0.64,-1.74,6.7952000000000226
-0.071,-0.052,0.64,-1.709,6.795400000000029
-0.071,-0.052,0.64,-1.648,6.795600000000036
-0.071,-0.052,0.64,-1.617,6.795799999999986
-0.071,-0.051,0.639,-1.556,6.795999999999992
-0.072,-0.051,0.639,-1.496,6.796199999999999
-0.072,-0.051,0.639,-1.434,6.7964000000000055
-0.072,-0.051,0.639,-1.404,6.796600000000012
-0.072,-0.05,0.639,-1.343,6.796800000000019
-0.072,-0.05,0.639,-1.312,6.7970000000000255
-0.072,-0.05,0.639,-1.251,6.797200000000032
-0.072,-0.049,0.639,-1.221,6.797399999999982
-0.073,-0.049,0.639,-1.16,6.7975999999999885
-0.073,-0.049,0.638,-1.129,6.797799999999995
-0.073,-0.049,0.638,-1.099,6.798000000000002
-0.073,-0.049,0.638,-1.038,6.7982000000000085
-0.073,-0.049,0.638,-1.007,6.798400000000015
-0.074,-0.048,0.638,-0.946,6.798600000000022
-0.074,-0.048,0.638,-0.916,6.798800000000028
-0.074,-0.048,0.638,-0.885,6.799000000000035
-0.074,-0.048,0.638,-0.824,6.799199999999985
-0.075,-0.048,0.638,-0.793,6.7993999999999915
-0.075,-0.047,0.638,-0.733,6.799599999999998
-0.076,-0.047,0.638,-0.702,6.799800000000005
-0.076,-0.047,0.638,-0.641,6.800000000000011
-0.076,-0.047,0.638,-0.61,6.800200000000018
-0.077,-0.047,0.637,-0.549,6.800400000000025
-0.077,-0.047,0.637,-0.519,6.800600000000031
-0.078,-0.047,0.637,-0.488,6.800799999999981
-0.078,-0.047,0.637,-0.427,6.800999999999988
-0.078,-0.046,0.637,-0.366,6.801199999999994
-0.079,-0.046,0.637,-0.336,6.801400000000001
-0.079,-0.046,0.637,-0.275,6.801600000000008
-0.08,-0.046,0.637,-0.244,6.801800000000014
-0.08,-0.046,0.637,-0.183,6.802000000000021
-0.081,-0.046,0.636,-0.122,6.802200000000028
-0.081,-0.046,0.636,-0.091,6.802400000000034
-0.082,-0.046,0.636,-0.03,6.802599999999984
-0.082,-0.046,0.636,0.0,6.802799999999991
-0.083,-0.045,0.636,0.061,6.802999999999997
-0.083,-0.045,0.636,0.091,6.803200000000004
-0.084,-0.045,0.636,0.122,6.8034000000000106
-0.084,-0.045,0.636,0.153,6.803600000000017
-0.085,-0.045,0.636,0.183,6.803800000000024
-0.085,-0.045,0.635,0.214,6.8040000000000305
-0.085,-0.045,0.635,0.244,6.804200000000037
-0.086,-0.045,0.635,0.275,6.804399999999987
-0.086,-0.045,0.635,0.305,6.8045999999999935
-0.087,-0.045,0.635,0.336,6.8048
-0.087,-0.045,0.635,0.366,6.805000000000007
-0.088,-0.044,0.635,0.397,6.8052000000000135
-0.088,-0.044,0.635,0.427,6.80540000000002
-0.089,-0.044,0.635,0.458,6.805600000000027
-0.089,-0.044,0.634,0.519,6.805800000000033
-0.09,-0.044,0.634,0.549,6.805999999999983
-0.09,-0.044,0.634,0.61,6.80619999999999
-0.091,-0.044,0.634,0.641,6.8063999999999965
-0.091,-0.044,0.634,0.702,6.806600000000003
-0.092,-0.044,0.634,0.733,6.80680000000001
-0.092,-0.044,0.634,0.763,6.807000000000016
-0.092,-0.044,0.634,0.824,6.807200000000023
-0.092,-0.044,0.634,0.854,6.80740000000003
-0.093,-0.044,0.634,0.885,6.807600000000036
-0.093,-0.044,0.634,0.946,6.807799999999986
-0.094,-0.044,0.634,0.977,6.807999999999993
-0.094,-0.043,0.633,1.038,6.808199999999999
-0.094,-0.043,0.633,1.068,6.808400000000006
-0.094,-0.043,0.633,1.099,6.808600000000013
-0.095,-0.043,0.633,1.16,6.808800000000019
-0.095,-0.043,0.633,1.19,6.809000000000026
-0.095,-0.043,0.633,1.221,6.809200000000033
-0.095,-0.043,0.633,1.282,6.809399999999982
-0.095,-0.043,0.633,1.312,6.809599999999989
-0.095,-0.043,0.633,1.343,6.809799999999996
-0.095,-0.043,0.632,1.373,6.810000000000002
-0.095,-0.043,0.632,1.404,6.810200000000009
-0.095,-0.043,0.632,1.434,6.8104000000000156
-0.095,-0.043,0.632,1.465,6.810600000000022
-0.095,-0.043,0.632,1.496,6.810800000000029
-0.095,-0.043,0.632,1.556,6.8110000000000355
-0.095,-0.043,0.632,1.587,6.811199999999985
-0.094,-0.043,0.632,1.648,6.811399999999992
-0.094,-0.043,0.632,1.678,6.8115999999999985
-0.094,-0.043,0.631,1.74,6.811800000000005
-0.093,-0.043,0.631,1.77,6.812000000000012
-0.093,-0.043,0.631,1.801,6.8122000000000185
-0.093,-0.043,0.631,1.861,6.812400000000025
-0.092,-0.043,0.631,1.892,6.812600000000032
-0.092,-0.043,0.631,1.923,6.8127999999999815
-0.092,-0.043,0.631,1.953,6.812999999999988
-0.091,-0.043,0.631,2.014,6.813199999999995
-0.091,-0.043,0.631,2.045,6.8134000000000015
-0.09,-0.042,0.631,2.075,6.813600000000008
-0.09,-0.042,0.631,2.106,6.813800000000015
-0.089,-0.042,0.631,2.136,6.814000000000021
-0.089,-0.042,0.63,2.167,6.814200000000028
-0.088,-0.042,0.63,2.197,6.814400000000035
-0.088,-0.042,0.63,2.228,6.8145999999999844
-0.088,-0.042,0.63,2.258,6.814799999999991
-0.087,-0.042,0.63,2.289,6.814999999999998
-0.086,-0.042,0.63,2.319,6.815200000000004
-0.086,-0.042,0.63,2.35,6.815400000000011
-0.085,-0.042,0.63,2.411,6.815600000000018
-0.085,-0.042,0.63,2.441,6.815800000000024
-0.084,-0.041,0.629,2.472,6.816000000000031
-0.084,-0.041,0.629,2.503,6.816199999999981
-0.083,-0.041,0.629,2.533,6.816399999999987
-0.083,-0.041,0.629,2.594,6.816599999999994
-0.082,-0.041,0.629,2.624,6.816800000000001
-0.082,-0.041,0.629,2.655,6.817000000000007
-0.081,-0.041,0.629,2.686,6.817200000000014
-0.081,-0.041,0.629,2.686,6.8174000000000206
-0.08,-0.041,0.629,2.716,6.817600000000027
-0.08,-0.041,0.628,2.747,6.817800000000034
-0.079,-0.04,0.628,2.747,6.817999999999984
-0.079,-0.04,0.628,2.777,6.81819999999999
-0.078,-0.04,0.628,2.777,6.818399999999997
-0.078,-0.04,0.628,2.808,6.8186000000000035
-0.078,-0.04,0.628,2.808,6.81880000000001
-0.077,-0.04,0.628,2.838,6.819000000000017
-0.077,-0.04,0.628,2.868,6.8192000000000235
-0.077,-0.04,0.628,2.868,6.81940000000003
-0.076,-0.039,0.627,2.899,6.819600000000037
-0.076,-0.039,0.627,2.899,6.8197999999999865
-0.075,-0.039,0.627,2.93,6.819999999999993
-0.075,-0.039,0.627,2.93,6.8202
-0.075,-0.039,0.627,2.96,6.8204000000000065
-0.074,-0.039,0.627,2.991,6.820600000000013
-0.074,-0.039,0.627,2.991,6.82080000000002
-0.074,-0.039,0.627,3.021,6.821000000000026
-0.074,-0.039,0.627,3.052,6.821200000000033
-0.073,-0.038,0.627,3.052,6.821399999999983
-0.073,-0.038,0.627,3.082,6.8215999999999894
-0.073,-0.038,0.627,3.113,6.821799999999996
-0.073,-0.038,0.626,3.174,6.822000000000003
-0.072,-0.038,0.626,3.204,6.822200000000009
-0.072,-0.038,0.626,3.235,6.822400000000016
-0.072,-0.038,0.626,3.265,6.822600000000023
-0.071,-0.038,0.626,3.296,6.822800000000029
-0.071,-0.038,0.626,3.327,6.823000000000036
-0.071,-0.038,0.626,3.327,6.823199999999986
-0.071,-0.038,0.626,3.357,6.823399999999992
-0.071,-0.038,0.626,3.387,6.823599999999999
-0.07,-0.038,0.626,3.387,6.823800000000006
-0.07,-0.038,0.625,3.387,6.824000000000012
-0.07,-0.038,0.625,3.418,6.824200000000019
-0.07,-0.038,0.625,3.418,6.824400000000026
-0.07,-0.038,0.625,3.418,6.824600000000032
-0.069,-0.038,0.625,3.418,6.824799999999982
-0.069,-0.038,0.625,3.418,6.824999999999989
-0.069,-0.038,0.625,3.418,6.825199999999995
-0.069,-0.038,0.625,3.418,6.825400000000002
-0.069,-0.038,0.625,3.418,6.8256000000000085
-0.068,-0.038,0.624,3.418,6.825800000000015
-0.068,-0.038,0.624,3.418,6.826000000000022
-0.068,-0.038,0.624,3.448,6.8262000000000285
-0.067,-0.038,0.624,3.448,6.826400000000035
-0.067,-0.038,0.624,3.448,6.826599999999985
-0.067,-0.038,0.624,3.479,6.8267999999999915
-0.067,-0.038,0.624,3.479,6.826999999999998
-0.067,-0.038,0.624,3.479,6.827200000000005
-0.066,-0.038,0.624,3.479,6.8274000000000115
-0.066,-0.038,0.623,3.479,6.827600000000018
-0.065,-0.038,0.623,3.479,6.827800000000025
-0.065,-0.038,0.623,3.51,6.828000000000031
-0.065,-0.038,0.623,3.51,6.828199999999981
-0.064,-0.038,0.623,3.51,6.828399999999988
-0.064,-0.038,0.623,3.51,6.8285999999999945
-0.064,-0.038,0.623,3.51,6.828800000000001
-0.063,-0.038,0.623,3.51,6.829000000000008
-0.063,-0.038,0.623,3.479,6.829200000000014
-0.063,-0.038,0.623,3.479,6.829400000000021
-0.063,-0.038,0.623,3.479,6.829600000000028
-0.062,-0.038,0.623,3.479,6.829800000000034
-0.062,-0.038,0.622,3.479,6.829999999999984
-0.062,-0.038,0.622,3.479,6.830199999999991
-0.061,-0.038,0.622,3.51,6.830399999999997
-0.061,-0.038,0.622,3.51,6.830600000000004
-0.061,-0.038,0.622,3.51,6.830800000000011
-0.061,-0.038,0.622,3.54,6.831000000000017
-0.061,-0.038,0.622,3.54,6.831200000000024
-0.061,-0.038,0.622,3.571,6.831400000000031
-0.06,-0.038,0.622,3.571,6.831600000000037
-0.06,-0.038,0.621,3.571,6.831799999999987
-0.06,-0.038,0.621,3.571,6.831999999999994
-0.06,-0.038,0.621,3.601,6.8322
-0.06,-0.038,0.621,3.601,6.832400000000007
-0.061,-0.038,0.621,3.631,6.8326000000000136
-0.061,-0.038,0.621,3.631,6.83280000000002
-0.061,-0.037,0.621,3.631,6.833000000000027
